environment,task,response_regime,horizon,estimator,denominator_contract,clipping_contract,support_contract,target_policy,independent_logged_datasets,intervals_containing_exact_true_value,repeated_dataset_empirical_coverage,binomial_ci_low,binomial_ci_high,binomial_ci_method,true_value_invariant
aki_rrt_null_response_v1,aki_rrt,null_response,1,support_restricted_WPDIS,paper_lstm_h16,20,masked,random_supported,500,470,0.94,0.9156389369,0.9576516435,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,1,support_restricted_WPDIS,paper_lstm_h16,20,masked,minimum_supported_action,500,475,0.95,0.9272318388,0.9659062548,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,1,support_restricted_WPDIS,paper_lstm_h16,20,masked,maximum_supported_action,500,459,0.918,0.8906451408,0.9389809105,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,1,support_restricted_WPDIS,paper_lstm_h16,20,masked,severity_rule,500,287,0.574,0.530254176,0.6166174216,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,1,support_restricted_WPDIS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,500,475,0.95,0.9272318388,0.9659062548,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,IS,paper_lstm_h16,20,masked,empirical_behavior,500,171,0.342,0.3017655067,0.3846437849,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,IS,paper_lstm_h16,20,masked,random_supported,500,347,0.694,0.6522552196,0.7327865363,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,IS,paper_lstm_h16,20,masked,minimum_supported_action,500,33,0.066,0.04737852636,0.09123940116,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,IS,paper_lstm_h16,20,masked,maximum_supported_action,500,124,0.248,0.2121642083,0.2876784592,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,IS,paper_lstm_h16,20,masked,severity_rule,500,300,0.6,0.5564541227,0.6420210092,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,IS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,500,33,0.066,0.04737852636,0.09123940116,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,WIS,paper_lstm_h16,20,masked,empirical_behavior,500,458,0.916,0.8884006855,0.9372558632,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,WIS,paper_lstm_h16,20,masked,random_supported,500,466,0.932,0.9064790773,0.9509334926,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,WIS,paper_lstm_h16,20,masked,minimum_supported_action,500,451,0.902,0.8727939491,0.9250760811,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,WIS,paper_lstm_h16,20,masked,maximum_supported_action,500,434,0.868,0.8355052093,0.8948832762,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,WIS,paper_lstm_h16,20,masked,severity_rule,500,210,0.42,0.3775093513,0.4637105432,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,WIS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,500,451,0.902,0.8727939491,0.9250760811,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,PDIS,paper_lstm_h16,20,masked,empirical_behavior,500,220,0.44,0.3971117944,0.4838031264,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,PDIS,paper_lstm_h16,20,masked,random_supported,500,363,0.726,0.6852944238,0.7632593743,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,PDIS,paper_lstm_h16,20,masked,minimum_supported_action,500,39,0.078,0.05758139348,0.1048535499,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,PDIS,paper_lstm_h16,20,masked,maximum_supported_action,500,57,0.114,0.08903690099,0.1448490898,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,PDIS,paper_lstm_h16,20,masked,severity_rule,500,240,0.48,0.4365284266,0.523776547,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,PDIS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,500,39,0.078,0.05758139348,0.1048535499,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,WPDIS,paper_lstm_h16,20,masked,empirical_behavior,500,464,0.928,0.901931596,0.9475419686,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,WPDIS,paper_lstm_h16,20,masked,random_supported,500,469,0.938,0.9133402869,0.9559807909,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,WPDIS,paper_lstm_h16,20,masked,minimum_supported_action,500,460,0.92,0.8928936834,0.9407018706,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,WPDIS,paper_lstm_h16,20,masked,maximum_supported_action,500,454,0.908,0.8794612619,0.9303172763,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,WPDIS,paper_lstm_h16,20,masked,severity_rule,500,212,0.424,0.3814241178,0.467734782,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,WPDIS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,500,460,0.92,0.8928936834,0.9407018706,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,CWPDIS,paper_lstm_h16,20,masked,empirical_behavior,500,465,0.93,0.9042028101,0.9492402571,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,CWPDIS,paper_lstm_h16,20,masked,random_supported,500,455,0.91,0.8816905887,0.9320574521,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,CWPDIS,paper_lstm_h16,20,masked,minimum_supported_action,500,474,0.948,0.9248988561,0.9642697349,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,CWPDIS,paper_lstm_h16,20,masked,maximum_supported_action,500,442,0.884,0.852958163,0.9091863435,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,CWPDIS,paper_lstm_h16,20,masked,severity_rule,500,290,0.58,0.5362894568,0.6224906487,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,CWPDIS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,500,474,0.948,0.9248988561,0.9642697349,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,DR,paper_lstm_h16,20,masked,empirical_behavior,500,477,0.954,0.9319222072,0.9691548916,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,DR,paper_lstm_h16,20,masked,random_supported,500,460,0.92,0.8928936834,0.9407018706,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,DR,paper_lstm_h16,20,masked,minimum_supported_action,500,216,0.432,0.3892622537,0.4757746566,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,DR,paper_lstm_h16,20,masked,maximum_supported_action,500,57,0.114,0.08903690099,0.1448490898,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,DR,paper_lstm_h16,20,masked,severity_rule,500,197,0.394,0.3521341695,0.4374821907,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,DR,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,500,216,0.432,0.3892622537,0.4757746566,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,WDR,paper_lstm_h16,20,masked,empirical_behavior,500,391,0.782,0.7437335984,0.8159662736,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,WDR,paper_lstm_h16,20,masked,random_supported,500,381,0.762,0.7227638648,0.7972409808,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,WDR,paper_lstm_h16,20,masked,minimum_supported_action,500,469,0.938,0.9133402869,0.9559807909,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,WDR,paper_lstm_h16,20,masked,maximum_supported_action,500,449,0.898,0.8683653771,0.9215656479,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,WDR,paper_lstm_h16,20,masked,severity_rule,500,180,0.36,0.3191414324,0.4029933829,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,WDR,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,500,469,0.938,0.9133402869,0.9559807909,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,FQE,paper_lstm_h16,20,masked,empirical_behavior,500,0,0.0,4.33680869e-19,0.007624340462,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,FQE,paper_lstm_h16,20,masked,random_supported,500,0,0.0,4.33680869e-19,0.007624340462,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,FQE,paper_lstm_h16,20,masked,minimum_supported_action,500,0,0.0,4.33680869e-19,0.007624340462,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,FQE,paper_lstm_h16,20,masked,maximum_supported_action,500,0,0.0,4.33680869e-19,0.007624340462,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,FQE,paper_lstm_h16,20,masked,severity_rule,500,0,0.0,4.33680869e-19,0.007624340462,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,FQE,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,500,0,0.0,4.33680869e-19,0.007624340462,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,support_restricted_WPDIS,paper_lstm_h16,20,masked,empirical_behavior,500,464,0.928,0.901931596,0.9475419686,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,support_restricted_WPDIS,paper_lstm_h16,20,masked,random_supported,500,469,0.938,0.9133402869,0.9559807909,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,support_restricted_WPDIS,paper_lstm_h16,20,masked,minimum_supported_action,500,460,0.92,0.8928936834,0.9407018706,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,support_restricted_WPDIS,paper_lstm_h16,20,masked,maximum_supported_action,500,454,0.908,0.8794612619,0.9303172763,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,support_restricted_WPDIS,paper_lstm_h16,20,masked,severity_rule,500,212,0.424,0.3814241178,0.467734782,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,2,support_restricted_WPDIS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,500,460,0.92,0.8928936834,0.9407018706,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,IS,paper_lstm_h16,20,masked,empirical_behavior,500,465,0.93,0.9042028101,0.9492402571,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,IS,paper_lstm_h16,20,masked,random_supported,500,465,0.93,0.9042028101,0.9492402571,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,IS,paper_lstm_h16,20,masked,minimum_supported_action,500,466,0.932,0.9064790773,0.9509334926,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,IS,paper_lstm_h16,20,masked,maximum_supported_action,500,405,0.81,0.7733002877,0.8419726212,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,IS,paper_lstm_h16,20,masked,severity_rule,500,242,0.484,0.4404854432,0.5277585357,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,IS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,500,466,0.932,0.9064790773,0.9509334926,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,WIS,paper_lstm_h16,20,masked,empirical_behavior,500,449,0.898,0.8683653771,0.9215656479,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,WIS,paper_lstm_h16,20,masked,random_supported,500,459,0.918,0.8906451408,0.9389809105,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,WIS,paper_lstm_h16,20,masked,minimum_supported_action,500,446,0.892,0.8617453267,0.9162771904,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,WIS,paper_lstm_h16,20,masked,maximum_supported_action,500,332,0.664,0.6214872242,0.7040119922,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,WIS,paper_lstm_h16,20,masked,severity_rule,500,239,0.478,0.4345509604,0.5217845106,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,WIS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,500,446,0.892,0.8617453267,0.9162771904,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,PDIS,paper_lstm_h16,20,masked,empirical_behavior,500,453,0.906,0.8772354441,0.9285735914,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,PDIS,paper_lstm_h16,20,masked,random_supported,500,464,0.928,0.901931596,0.9475419686,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,PDIS,paper_lstm_h16,20,masked,minimum_supported_action,500,428,0.856,0.8225095437,0.8840619259,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,PDIS,paper_lstm_h16,20,masked,maximum_supported_action,500,282,0.564,0.5202096875,0.6068143969,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,PDIS,paper_lstm_h16,20,masked,severity_rule,500,202,0.404,0.3618792247,0.4475846487,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,PDIS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,500,428,0.856,0.8225095437,0.8840619259,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,WPDIS,paper_lstm_h16,20,masked,empirical_behavior,500,459,0.918,0.8906451408,0.9389809105,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,WPDIS,paper_lstm_h16,20,masked,random_supported,500,461,0.922,0.8951464501,0.9424186065,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,WPDIS,paper_lstm_h16,20,masked,minimum_supported_action,500,453,0.906,0.8772354441,0.9285735914,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,WPDIS,paper_lstm_h16,20,masked,maximum_supported_action,500,251,0.502,0.4583263632,0.5456431394,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,WPDIS,paper_lstm_h16,20,masked,severity_rule,500,231,0.462,0.4187562952,0.5058231547,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,WPDIS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,500,453,0.906,0.8772354441,0.9285735914,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,CWPDIS,paper_lstm_h16,20,masked,empirical_behavior,500,403,0.806,0.7690603703,0.8382735334,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,CWPDIS,paper_lstm_h16,20,masked,random_supported,500,425,0.85,0.8160389194,0.8786240423,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,CWPDIS,paper_lstm_h16,20,masked,minimum_supported_action,500,405,0.81,0.7733002877,0.8419726212,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,CWPDIS,paper_lstm_h16,20,masked,maximum_supported_action,500,257,0.514,0.4702515116,0.5575350069,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,CWPDIS,paper_lstm_h16,20,masked,severity_rule,500,211,0.422,0.379466375,0.4657230221,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,CWPDIS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,500,405,0.81,0.7733002877,0.8419726212,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,DR,paper_lstm_h16,20,masked,empirical_behavior,500,460,0.92,0.8928936834,0.9407018706,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,DR,paper_lstm_h16,20,masked,random_supported,500,470,0.94,0.9156389369,0.9576516435,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,DR,paper_lstm_h16,20,masked,minimum_supported_action,500,436,0.872,0.8398543147,0.898473176,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,DR,paper_lstm_h16,20,masked,maximum_supported_action,500,267,0.534,0.4901823223,0.5772992225,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,DR,paper_lstm_h16,20,masked,severity_rule,500,249,0.498,0.4543568606,0.5416736368,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,DR,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,500,436,0.872,0.8398543147,0.898473176,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,WDR,paper_lstm_h16,20,masked,empirical_behavior,500,464,0.928,0.901931596,0.9475419686,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,WDR,paper_lstm_h16,20,masked,random_supported,500,470,0.94,0.9156389369,0.9576516435,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,WDR,paper_lstm_h16,20,masked,minimum_supported_action,500,471,0.942,0.9179438121,0.9593162709,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,WDR,paper_lstm_h16,20,masked,maximum_supported_action,500,280,0.56,0.5161968736,0.6028882056,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,WDR,paper_lstm_h16,20,masked,severity_rule,500,232,0.464,0.420728187,0.5078207655,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,WDR,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,500,471,0.942,0.9179438121,0.9593162709,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,FQE,paper_lstm_h16,20,masked,empirical_behavior,500,92,0.184,0.1524894794,0.2203291038,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,FQE,paper_lstm_h16,20,masked,random_supported,500,90,0.18,0.1488049079,0.21607467,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,FQE,paper_lstm_h16,20,masked,minimum_supported_action,500,95,0.19,0.1580273788,0.2266997123,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,FQE,paper_lstm_h16,20,masked,maximum_supported_action,500,185,0.37,0.3288222638,0.4131600647,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,FQE,paper_lstm_h16,20,masked,severity_rule,500,33,0.066,0.04737852636,0.09123940116,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,FQE,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,500,95,0.19,0.1580273788,0.2266997123,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,support_restricted_WPDIS,paper_lstm_h16,20,masked,empirical_behavior,500,459,0.918,0.8906451408,0.9389809105,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,support_restricted_WPDIS,paper_lstm_h16,20,masked,random_supported,500,461,0.922,0.8951464501,0.9424186065,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,support_restricted_WPDIS,paper_lstm_h16,20,masked,minimum_supported_action,500,453,0.906,0.8772354441,0.9285735914,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,support_restricted_WPDIS,paper_lstm_h16,20,masked,maximum_supported_action,500,251,0.502,0.4583263632,0.5456431394,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,support_restricted_WPDIS,paper_lstm_h16,20,masked,severity_rule,500,231,0.462,0.4187562952,0.5058231547,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,3,support_restricted_WPDIS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,500,453,0.906,0.8772354441,0.9285735914,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,1,IS,crossfit_stronger,none,masked,empirical_behavior,500,387,0.774,0.7353316423,0.8084902191,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,1,IS,crossfit_stronger,none,masked,random_supported,500,389,0.778,0.7395302181,0.8122306486,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,1,IS,crossfit_stronger,none,masked,minimum_supported_action,500,481,0.962,0.9414152275,0.9755398819,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,1,IS,crossfit_stronger,none,masked,maximum_supported_action,500,496,0.992,0.9796129642,0.9968846848,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,1,IS,crossfit_stronger,none,masked,severity_rule,500,498,0.996,0.9855342848,0.9989023695,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,1,IS,crossfit_stronger,none,masked,exact_dynamic_programming_oracle,500,481,0.962,0.9414152275,0.9755398819,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,1,WIS,crossfit_stronger,none,masked,empirical_behavior,500,473,0.946,0.9225734385,0.9626256498,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,1,WIS,crossfit_stronger,none,masked,random_supported,500,470,0.94,0.9156389369,0.9576516435,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,1,WIS,crossfit_stronger,none,masked,minimum_supported_action,500,482,0.964,0.943815673,0.977108939,wilson_95,True
aki_rrt_null_response_v1,aki_rrt,null_response,1,WIS,crossfit_stronger,none,masked,maximum_supported_action,500,489,0.978,0.9610391388,0.9876719917,wilson_95,True
