environment,task,response_regime,horizon,estimator,denominator_contract,clipping_contract,support_contract,independent_logged_datasets,mean_spearman_rank_recovery,mean_pairwise_order_recovery,mean_behavior_relative_sign_recovery,false_improvement_probability,rank_and_sign_applicable,null_response_note
shock_null_response_v1,shock,null_response,4,FQE,exact_behavior,20,masked,200,,,,0.436,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,FQE,exact_behavior,none,masked,200,,,,0.436,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,FQE,misspecified_behavior,20,masked,200,,,,0.436,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,FQE,misspecified_behavior,none,masked,200,,,,0.436,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,FQE,paper_lstm_h16,20,masked,200,,,,0.436,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,FQE,paper_lstm_h16,none,masked,200,,,,0.436,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,IS,crossfit_stronger,20,masked,200,,,,0.761,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,IS,crossfit_stronger,none,masked,200,,,,0.761,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,IS,exact_behavior,20,masked,200,,,,0.748,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,IS,exact_behavior,none,masked,200,,,,0.744,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,IS,misspecified_behavior,20,masked,200,,,,0.836,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,IS,misspecified_behavior,none,masked,200,,,,0.836,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,IS,paper_lstm_h16,20,masked,200,,,,0.797,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,IS,paper_lstm_h16,none,masked,200,,,,0.794,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,PDIS,crossfit_stronger,20,masked,200,,,,0.583,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,PDIS,crossfit_stronger,none,masked,200,,,,0.52,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,PDIS,exact_behavior,20,masked,200,,,,0.497,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,PDIS,exact_behavior,none,masked,200,,,,0.45,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,PDIS,misspecified_behavior,20,masked,200,,,,0.396,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,PDIS,misspecified_behavior,none,masked,200,,,,0.388,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,PDIS,paper_lstm_h16,20,masked,200,,,,0.379,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,PDIS,paper_lstm_h16,none,masked,200,,,,0.366,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,WDR,crossfit_stronger,20,masked,200,,,,0.638,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,WDR,crossfit_stronger,none,masked,200,,,,0.634,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,WDR,exact_behavior,20,masked,200,,,,0.692,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,WDR,exact_behavior,none,masked,200,,,,0.691,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,WDR,misspecified_behavior,20,masked,200,,,,0.671,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,WDR,misspecified_behavior,none,masked,200,,,,0.671,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,WDR,paper_lstm_h16,20,masked,200,,,,0.651,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,WDR,paper_lstm_h16,none,masked,200,,,,0.653,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,WIS,crossfit_stronger,20,masked,200,,,,0.709,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,WIS,crossfit_stronger,none,masked,200,,,,0.709,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,WIS,exact_behavior,20,masked,200,,,,0.764,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,WIS,exact_behavior,none,masked,200,,,,0.764,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,WIS,misspecified_behavior,20,masked,200,,,,0.75,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,WIS,misspecified_behavior,none,masked,200,,,,0.75,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,WIS,paper_lstm_h16,20,masked,200,,,,0.727,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,WIS,paper_lstm_h16,none,masked,200,,,,0.727,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,WPDIS,crossfit_stronger,20,masked,200,,,,0.688,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,WPDIS,crossfit_stronger,none,masked,200,,,,0.684,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,WPDIS,exact_behavior,20,masked,200,,,,0.716,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,WPDIS,exact_behavior,none,masked,200,,,,0.716,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,WPDIS,misspecified_behavior,20,masked,200,,,,0.713,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,WPDIS,misspecified_behavior,none,masked,200,,,,0.713,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,WPDIS,paper_lstm_h16,20,masked,200,,,,0.702,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,WPDIS,paper_lstm_h16,none,masked,200,,,,0.702,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,support_restricted_WPDIS,crossfit_stronger,20,masked,200,,,,0.688,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,support_restricted_WPDIS,crossfit_stronger,none,masked,200,,,,0.684,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,support_restricted_WPDIS,exact_behavior,20,masked,200,,,,0.716,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,support_restricted_WPDIS,exact_behavior,none,masked,200,,,,0.716,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,support_restricted_WPDIS,misspecified_behavior,20,masked,200,,,,0.713,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,support_restricted_WPDIS,misspecified_behavior,none,masked,200,,,,0.713,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,support_restricted_WPDIS,paper_lstm_h16,20,masked,200,,,,0.702,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,support_restricted_WPDIS,paper_lstm_h16,none,masked,200,,,,0.702,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,CWPDIS,crossfit_stronger,20,masked,200,,,,0.798,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,CWPDIS,crossfit_stronger,none,masked,200,,,,0.798,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,CWPDIS,exact_behavior,20,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,CWPDIS,exact_behavior,none,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,CWPDIS,misspecified_behavior,20,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,CWPDIS,misspecified_behavior,none,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,CWPDIS,paper_lstm_h16,20,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,CWPDIS,paper_lstm_h16,none,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,DR,crossfit_stronger,20,masked,200,,,,0.758,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,DR,crossfit_stronger,none,masked,200,,,,0.727,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,DR,exact_behavior,20,masked,200,,,,0.639,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,DR,exact_behavior,none,masked,200,,,,0.623,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,DR,misspecified_behavior,20,masked,200,,,,0.782,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,DR,misspecified_behavior,none,masked,200,,,,0.767,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,DR,paper_lstm_h16,20,masked,200,,,,0.752,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,DR,paper_lstm_h16,none,masked,200,,,,0.719,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,FQE,crossfit_stronger,20,masked,200,,,,0.588,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,FQE,crossfit_stronger,none,masked,200,,,,0.588,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,FQE,exact_behavior,20,masked,200,,,,0.588,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,FQE,exact_behavior,none,masked,200,,,,0.588,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,FQE,misspecified_behavior,20,masked,200,,,,0.588,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,FQE,misspecified_behavior,none,masked,200,,,,0.588,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,FQE,paper_lstm_h16,20,masked,200,,,,0.588,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,FQE,paper_lstm_h16,none,masked,200,,,,0.588,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,IS,crossfit_stronger,20,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,IS,crossfit_stronger,none,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,IS,exact_behavior,20,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,IS,exact_behavior,none,masked,200,,,,0.799,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,IS,misspecified_behavior,20,masked,200,,,,1.0,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,IS,misspecified_behavior,none,masked,200,,,,0.999,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,IS,paper_lstm_h16,20,masked,200,,,,0.999,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,IS,paper_lstm_h16,none,masked,200,,,,0.999,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,PDIS,crossfit_stronger,20,masked,200,,,,0.757,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,PDIS,crossfit_stronger,none,masked,200,,,,0.73,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,PDIS,exact_behavior,20,masked,200,,,,0.634,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,PDIS,exact_behavior,none,masked,200,,,,0.618,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,PDIS,misspecified_behavior,20,masked,200,,,,0.797,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,PDIS,misspecified_behavior,none,masked,200,,,,0.781,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,PDIS,paper_lstm_h16,20,masked,200,,,,0.764,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,PDIS,paper_lstm_h16,none,masked,200,,,,0.729,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,WDR,crossfit_stronger,20,masked,200,,,,0.796,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,WDR,crossfit_stronger,none,masked,200,,,,0.796,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,WDR,exact_behavior,20,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,WDR,exact_behavior,none,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,WDR,misspecified_behavior,20,masked,200,,,,0.798,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,WDR,misspecified_behavior,none,masked,200,,,,0.798,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,WDR,paper_lstm_h16,20,masked,200,,,,0.798,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,WDR,paper_lstm_h16,none,masked,200,,,,0.798,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,WIS,crossfit_stronger,20,masked,200,,,,0.792,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,WIS,crossfit_stronger,none,masked,200,,,,0.792,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,WIS,exact_behavior,20,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,WIS,exact_behavior,none,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,WIS,misspecified_behavior,20,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,WIS,misspecified_behavior,none,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,WIS,paper_lstm_h16,20,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,WIS,paper_lstm_h16,none,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,WPDIS,crossfit_stronger,20,masked,200,,,,0.798,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,WPDIS,crossfit_stronger,none,masked,200,,,,0.798,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,WPDIS,exact_behavior,20,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,WPDIS,exact_behavior,none,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,WPDIS,misspecified_behavior,20,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,WPDIS,misspecified_behavior,none,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,WPDIS,paper_lstm_h16,20,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,WPDIS,paper_lstm_h16,none,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,support_restricted_WPDIS,crossfit_stronger,20,masked,200,,,,0.798,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,support_restricted_WPDIS,crossfit_stronger,none,masked,200,,,,0.798,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,support_restricted_WPDIS,exact_behavior,20,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,support_restricted_WPDIS,exact_behavior,none,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,8,support_restricted_WPDIS,misspecified_behavior,20,masked,200,,,,0.8,False,no_nonzero_true_order_or_behavior_relative_sign
