task,mechanism,world_model,planner,variant,training_seed,exact_return,predicted_value,exploitation_gap,cem_iterations,candidate_sequences,elite_count,minimum_unique_sequences,support_mask_bypass,first_action_only_execution,matched_query_budget,claim_boundary
aki_rrt,interior_optimum,dreamer_v3_categorical_rssm,H1_exhaustive,support_and_uncertainty_penalized,3417,0.2420914393239999,0.3112528726354596,0.0691614333114596,1,2,0,0,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
aki_rrt,interior_optimum,dreamer_v3_categorical_rssm,H4_categorical_CEM,support_constrained,3417,0.2420914393239999,0.3112528726354596,0.0691614333114596,3,64,8,2,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
aki_rrt,interior_optimum,dreamer_v3_categorical_rssm,H4_categorical_CEM,support_and_uncertainty_penalized,3417,0.2420914393239999,0.3112528726354596,0.0691614333114596,3,64,8,2,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
aki_rrt,interior_optimum,dreamer_v3_categorical_rssm,H8_categorical_CEM,support_constrained,3417,0.2420914393239999,0.3112528726354596,0.0691614333114596,3,64,8,2,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
aki_rrt,interior_optimum,dreamer_v3_categorical_rssm,H8_categorical_CEM,support_and_uncertainty_penalized,3417,0.2420914393239999,0.3112528726354596,0.0691614333114596,3,64,8,2,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
aki_rrt,interior_optimum,gaussian_recurrent_ensemble,H1_exhaustive,support_constrained,3417,0.2420914393239999,0.3112528726354596,0.0691614333114596,1,2,0,0,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
aki_rrt,interior_optimum,gaussian_recurrent_ensemble,H1_exhaustive,support_and_uncertainty_penalized,3417,0.2420914393239999,0.3112528726354596,0.0691614333114596,1,2,0,0,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
aki_rrt,interior_optimum,gaussian_recurrent_ensemble,H4_categorical_CEM,support_constrained,3417,0.2420914393239999,0.3112528726354596,0.0691614333114596,3,64,8,2,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
aki_rrt,interior_optimum,gaussian_recurrent_ensemble,H4_categorical_CEM,support_and_uncertainty_penalized,3417,0.2420914393239999,0.3112528726354596,0.0691614333114596,3,64,8,2,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
aki_rrt,interior_optimum,gaussian_recurrent_ensemble,H8_categorical_CEM,support_constrained,3417,0.2420914393239999,0.3112528726354596,0.0691614333114596,3,64,8,2,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
aki_rrt,interior_optimum,gaussian_recurrent_ensemble,H8_categorical_CEM,support_and_uncertainty_penalized,3417,0.2420914393239999,0.3112528726354596,0.0691614333114596,3,64,8,2,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
aki_rrt,interior_optimum,grud_world_model,H1_exhaustive,support_constrained,3420,0.2420914393239999,0.3079526133444014,0.0658611740204014,1,2,0,0,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
aki_rrt,interior_optimum,grud_world_model,H1_exhaustive,support_and_uncertainty_penalized,3420,0.2420914393239999,0.3079526133444014,0.0658611740204014,1,2,0,0,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
aki_rrt,interior_optimum,grud_world_model,H4_categorical_CEM,support_constrained,3420,0.2420914393239999,0.3079526133444014,0.0658611740204014,3,64,8,2,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
aki_rrt,interior_optimum,grud_world_model,H4_categorical_CEM,support_and_uncertainty_penalized,3420,0.2420914393239999,0.3079526133444014,0.0658611740204014,3,64,8,2,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
aki_rrt,interior_optimum,grud_world_model,H8_categorical_CEM,support_constrained,3420,0.2420914393239999,0.3079526133444014,0.0658611740204014,3,64,8,2,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
aki_rrt,interior_optimum,grud_world_model,H8_categorical_CEM,support_and_uncertainty_penalized,3420,0.2420914393239999,0.3079526133444014,0.0658611740204014,3,64,8,2,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
aki_rrt,interior_optimum,transformer_world_model,H1_exhaustive,support_constrained,3420,0.2420914393239999,0.3079526133444014,0.0658611740204014,1,2,0,0,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
aki_rrt,interior_optimum,transformer_world_model,H1_exhaustive,support_and_uncertainty_penalized,3420,0.2420914393239999,0.3079526133444014,0.0658611740204014,1,2,0,0,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
aki_rrt,interior_optimum,transformer_world_model,H4_categorical_CEM,support_constrained,3420,0.2420914393239999,0.3079526133444014,0.0658611740204014,3,64,8,2,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
aki_rrt,interior_optimum,transformer_world_model,H4_categorical_CEM,support_and_uncertainty_penalized,3420,0.2420914393239999,0.3079526133444014,0.0658611740204014,3,64,8,2,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
aki_rrt,interior_optimum,transformer_world_model,H8_categorical_CEM,support_constrained,3420,0.2420914393239999,0.3079526133444014,0.0658611740204014,3,64,8,2,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
aki_rrt,interior_optimum,transformer_world_model,H8_categorical_CEM,support_and_uncertainty_penalized,3420,0.2420914393239999,0.3079526133444014,0.0658611740204014,3,64,8,2,False,True,True,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
